Provider,Species,Location,C3C4,Publication,DOI,Number,A,Pci,Tleaf,Qin
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,9.843710638,82.2023929,25.17310905,2001.495605
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,9.994580543,91.710715,25.10962296,2000.6875
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.779556416,26.15958283,25.23578262,1998.804199
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.9406855,27.25804642,24.77446556,1499.539795
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.664337712,27.85965053,24.8840332,1201.018311
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.911108753,27.11065578,24.91114044,1000.268677
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.633795102,27.26395994,24.92292595,799.0233765
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,6.38779042,26.90483299,24.91293335,599.0835571
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,5.199770278,27.60836982,24.93086052,299.1451416
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,3.70310242,27.99663319,25.00451469,198.6238861
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,2.576123402,24.98608908,25.00105667,151.4517059
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,1.753678098,26.42583982,24.93321991,100.6817245
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,1.28771999,28.14514823,24.95040131,74.0167923
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,0.779563026,30.27047078,25.03367424,48.6289711
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,0.249737321,35.36902887,25.09038925,24.65849113
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,-0.463429935,45.84025061,25.14297295,0.105073608
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,0.593,36.4,24.71,74
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,0.19,37.7,24.94,52
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,-0.511,40.5,24.74,21
Haoran Zhou,Chasmanthium latifolium,,C3,,,1239,-0.902743723,42.43089764,25.0579071,0.089305326
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.27503558,21.77546466,25.78224182,1998.367676
Haoran Zhou,Cortaderia sp,,C3,,,1240,2.907393172,11.70315159,25.24455833,2001.159302
Haoran Zhou,Cortaderia sp,,C3,,,1240,-0.266105894,5.497331754,25.08833122,1998.093262
Haoran Zhou,Cortaderia sp,,C3,,,1240,1.138230906,7.224551821,24.88793373,1999.205811
Haoran Zhou,Cortaderia sp,,C3,,,1240,2.3622855,9.612874413,24.90697289,2000.76062
Haoran Zhou,Cortaderia sp,,C3,,,1240,3.518490997,12.36541465,24.90893936,1998.906494
Haoran Zhou,Cortaderia sp,,C3,,,1240,5.006318362,19.23493147,24.87279129,1999.321899
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.619803569,26.04995055,24.93417358,1999.978516
Haoran Zhou,Cortaderia sp,,C3,,,1240,7.838818169,33.33243463,25.02023888,2000.333496
Haoran Zhou,Cortaderia sp,,C3,,,1240,8.944930603,40.61032924,24.95029068,1999.970459
Haoran Zhou,Cortaderia sp,,C3,,,1240,8.973187646,49.24477209,24.95356178,1999.518188
Haoran Zhou,Cortaderia sp,,C3,,,1240,9.293588293,56.01072986,24.99660683,1998.573975
Haoran Zhou,Cortaderia sp,,C3,,,1240,9.655971267,70.54685871,25.13573074,2000.26123
Haoran Zhou,Cortaderia sp,,C3,,,1240,9.843710638,82.2023929,25.17310905,2001.495605
Haoran Zhou,Cortaderia sp,,C3,,,1240,9.994580543,91.710715,25.10962296,2000.6875
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.779556416,26.15958283,25.23578262,1998.804199
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.9406855,27.25804642,24.77446556,1499.539795
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.664337712,27.85965053,24.8840332,1201.018311
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.911108753,27.11065578,24.91114044,1000.268677
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.633795102,27.26395994,24.92292595,799.0233765
Haoran Zhou,Cortaderia sp,,C3,,,1240,6.38779042,26.90483299,24.91293335,599.0835571
Haoran Zhou,Cortaderia sp,,C3,,,1240,5.199770278,27.60836982,24.93086052,299.1451416
Haoran Zhou,Cortaderia sp,,C3,,,1240,3.70310242,27.99663319,25.00451469,198.6238861
Haoran Zhou,Cortaderia sp,,C3,,,1240,2.576123402,24.98608908,25.00105667,151.4517059
Haoran Zhou,Cortaderia sp,,C3,,,1240,1.753678098,26.42583982,24.93321991,100.6817245
Haoran Zhou,Cortaderia sp,,C3,,,1240,1.28771999,28.14514823,24.95040131,74.0167923
Haoran Zhou,Cortaderia sp,,C3,,,1240,0.779563026,30.27047078,25.03367424,48.6289711
Haoran Zhou,Cortaderia sp,,C3,,,1240,0.249737321,35.36902887,25.09038925,24.65849113
Haoran Zhou,Cortaderia sp,,C3,,,1240,-0.463429935,45.84025061,25.14297295,0.105073608
Haoran Zhou,Cortaderia sp,,C3,,,1240,0.593,36.4,24.71,74
Haoran Zhou,Cortaderia sp,,C3,,,1240,0.19,37.7,24.94,52
Haoran Zhou,Cortaderia sp,,C3,,,1240,-0.511,40.5,24.74,21
Haoran Zhou,Cortaderia sp,,C3,,,1240,-0.902743723,42.43089764,25.0579071,0.089305326
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,1.05,5.49,24.75,2001
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,2.14,5.9,24.77,2001
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,3.7,7.38,24.75,2000
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,5.51,8.8,24.8,2000
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,6.58,10.8,24.77,1999
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,8.78,12,24.8,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,10.2,13.5,24.86,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,13.9,16.3,24.83,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,15.2,17.6,24.93,2000
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,19.4,22.3,24.91,2000
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,22.2,25.4,24.87,2001
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,26.1,32.5,24.9,2001
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,29,39.1,24.86,2001
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,30.8,45.8,24.93,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,31.6,53.1,24.88,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,34.1,67.6,24.87,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,34.8,81.4,24.88,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,35.2,93.9,25.14,1998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,19.7,24.5,25.14,1999
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,19.3,25.4,24.74,1499
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,18.8,25.8,24.76,1201
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,18.5,25.8,25.07,998
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,17.2,26.5,24.65,800
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,13.5,28.8,24.93,499
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,9.55,30.7,24.76,302
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,6.35,32.8,24.96,199
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,4.92,32.9,25.52,151
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,3.05,34.6,25,100
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,2.33,34.8,24.85,73
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,1.34,35.9,24.47,52
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,0.071,38.4,25.03,21
Haoran Zhou,Dichanthelium clandestinum,,C3,,,1241,-0.946,42.1,25.07,0
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,-0.0132,5.67,24.67,2001
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,0.678,6.62,24.66,2001
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,1.54,8.28,24.83,2001
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,2.41,10.1,24.83,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,2.89,11.8,24.75,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,3.33,13.5,24.91,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,4.04,15.2,24.94,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,5.09,18.8,24.91,1999
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,5.36,20.6,24.85,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,5.63,22.4,24.85,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.45,25.8,24.8,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,7.21,29.2,24.85,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,8.52,36.3,24.91,1999
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,9.36,43.3,24.85,1999
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,9.86,49.3,24.87,1999
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,10,55.5,24.8,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,10.8,69.8,24.85,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,11,99.8,24.79,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.98,19.6,25.3,2000
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.13,23,24.82,1501
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.65,24.1,24.7,1202
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.63,25.2,24.9,1002
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,6.21,25.1,24.83,801
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,5.66,25.9,25.03,498
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,4.05,24.2,25.4,300
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,2.04,20.7,24.77,201
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,1.09,23.3,24.96,148
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,0.858,19,24.94,101
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,0.53,27.5,24.42,74
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,0.387,30.2,24.99,52
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,0.501,24.7,25.31,21
Haoran Zhou,Hymenachne pernambucense,,C3,,,1242,-0.377,62.4,24.84,0
Haoran Zhou,Homopholis proluta,,C3,,,1243,-0.61247744,5.521980039,24.87411499,2001.439087
Haoran Zhou,Homopholis proluta,,C3,,,1243,1.197490289,6.0251646,24.84269142,2001.819092
Haoran Zhou,Homopholis proluta,,C3,,,1243,2.798874408,7.128890068,25.01238251,2001.555664
Haoran Zhou,Homopholis proluta,,C3,,,1243,4.524142963,8.140174233,24.83140373,2001.279785
Haoran Zhou,Homopholis proluta,,C3,,,1243,6.02413812,9.417641878,24.79720688,2000.712769
Haoran Zhou,Homopholis proluta,,C3,,,1243,7.783573821,10.62865978,24.74892044,2001.183228
Haoran Zhou,Homopholis proluta,,C3,,,1243,9.22181754,11.95719893,24.78563118,1999.943604
Haoran Zhou,Homopholis proluta,,C3,,,1243,12.14445916,14.45416426,24.87369919,1998.369263
Haoran Zhou,Homopholis proluta,,C3,,,1243,13.50181391,15.6251131,24.87418556,2001.550659
Haoran Zhou,Homopholis proluta,,C3,,,1243,14.97820189,17.08917296,24.98095512,2000.875244
Haoran Zhou,Homopholis proluta,,C3,,,1243,17.49870041,19.9786144,25.12419701,1999.856201
Haoran Zhou,Homopholis proluta,,C3,,,1243,19.86855844,22.5462357,25.13865471,1999.327881
Haoran Zhou,Homopholis proluta,,C3,,,1243,23.48423124,28.56019495,25.07938957,1998.872437
Haoran Zhou,Homopholis proluta,,C3,,,1243,26.61851668,34.4689749,24.92908287,1998.88562
Haoran Zhou,Homopholis proluta,,C3,,,1243,28.22892525,41.67468326,25.05593491,1998.592896
Haoran Zhou,Homopholis proluta,,C3,,,1243,29.61211856,47.41969983,24.893507,1998.592041
Haoran Zhou,Homopholis proluta,,C3,,,1243,30.23838909,60.20773398,25.03341293,1998.458374
Haoran Zhou,Homopholis proluta,,C3,,,1243,30.94697201,73.73957334,25.09379005,1998.281494
Haoran Zhou,Homopholis proluta,,C3,,,1243,30.68543044,89.16511611,25.0929184,1998.591431
Haoran Zhou,Homopholis proluta,,C3,,,1243,19.95433845,23.00013409,25.23638725,1999.953369
Haoran Zhou,Homopholis proluta,,C3,,,1243,19.6344354,24.25393193,24.76490784,1501.953735
Haoran Zhou,Homopholis proluta,,C3,,,1243,19.46020858,24.85381276,24.7605648,1200.620483
Haoran Zhou,Homopholis proluta,,C3,,,1243,17.93482202,26.04963358,25.00045204,999.3526611
Haoran Zhou,Homopholis proluta,,C3,,,1243,16.37324998,26.99281308,24.76084518,798.1573486
Haoran Zhou,Homopholis proluta,,C3,,,1243,13.67788929,28.78473485,24.90948105,498.7314453
Haoran Zhou,Homopholis proluta,,C3,,,1243,9.667041223,31.24928857,25.16250801,299.8434143
Haoran Zhou,Homopholis proluta,,C3,,,1243,6.588153034,31.99038502,24.96346092,200.4770508
Haoran Zhou,Homopholis proluta,,C3,,,1243,4.716150029,32.30626579,24.52135086,148.1932831
Haoran Zhou,Homopholis proluta,,C3,,,1243,3.016032667,33.544706,24.89156342,100.7507172
Haoran Zhou,Homopholis proluta,,C3,,,1243,1.95356763,34.05929962,24.74413109,73.94911957
Haoran Zhou,Homopholis proluta,,C3,,,1243,1.237506996,35.34775011,24.93074036,51.83971405
Haoran Zhou,Homopholis proluta,,C3,,,1243,-0.286183681,40.07455487,24.60767365,20.84475517
Haoran Zhou,Homopholis proluta,,C3,,,1243,-1.240629421,44.24596311,24.95059395,0.056855023
Haoran Zhou,Molinia caerulea,,C3,,,1244,7.881892209,30.54331872,25.88173866,1998.564087
Haoran Zhou,Molinia caerulea,,C3,,,1244,3.954797348,15.56124231,25.12819862,1998.398315
Haoran Zhou,Molinia caerulea,,C3,,,1244,-0.859230207,5.68320813,24.92082405,1998.758911
Haoran Zhou,Molinia caerulea,,C3,,,1244,0.884872472,8.89241936,24.87113953,1998.908813
Haoran Zhou,Molinia caerulea,,C3,,,1244,2.809946627,12.05848811,24.84991455,1998.878662
Haoran Zhou,Molinia caerulea,,C3,,,1244,4.205707564,15.78304907,24.88028908,1998.717407
Haoran Zhou,Molinia caerulea,,C3,,,1244,6.526812104,23.60844039,24.91725159,1998.525391
Haoran Zhou,Molinia caerulea,,C3,,,1244,8.395264624,31.84639275,24.92969131,1998.310303
Haoran Zhou,Molinia caerulea,,C3,,,1244,9.540824621,40.81252521,24.92549896,1998.092163
Haoran Zhou,Molinia caerulea,,C3,,,1244,10.49211164,49.95528314,24.92304802,1999.59082
Haoran Zhou,Molinia caerulea,,C3,,,1244,10.66333802,59.70330354,24.90599632,2001.276001
Haoran Zhou,Molinia caerulea,,C3,,,1244,11.34276915,68.99907639,24.92246628,2000.000854
Haoran Zhou,Molinia caerulea,,C3,,,1244,11.1969562,88.56320192,24.92610359,1998.140381
Haoran Zhou,Molinia caerulea,,C3,,,1244,7.23,32.20642347,25.18486214,2000.100708
Haoran Zhou,Molinia caerulea,,C3,,,1244,7.041027009,32.60355623,24.72800446,1502.010986
Haoran Zhou,Molinia caerulea,,C3,,,1244,6.928550653,32.79742242,24.75945282,1198.908691
Haoran Zhou,Molinia caerulea,,C3,,,1244,6.613953168,33.10542068,24.82847977,999.9578247
Haoran Zhou,Molinia caerulea,,C3,,,1244,6.24066012,33.34166646,24.89767838,800.4467163
Haoran Zhou,Molinia caerulea,,C3,,,1244,5.523121066,33.86583778,24.96963692,600.930603
Haoran Zhou,Molinia caerulea,,C3,,,1244,3.748562513,35.30641968,24.82823563,298.6758728
Haoran Zhou,Molinia caerulea,,C3,,,1244,2.625740794,36.20826208,24.80183411,201.341629
Haoran Zhou,Molinia caerulea,,C3,,,1244,2.129290658,36.50090516,24.91768074,149.1610413
Haoran Zhou,Molinia caerulea,,C3,,,1244,1.290538319,37.19818941,25.00632477,101.8613052
Haoran Zhou,Molinia caerulea,,C3,,,1244,1.127081769,37.21276624,25.13594055,74.88723755
Haoran Zhou,Molinia caerulea,,C3,,,1244,0.162027562,38.38735573,25.19305038,49.16860962
Haoran Zhou,Molinia caerulea,,C3,,,1244,0.08241376,38.50776361,25.16444206,24.9370594
Haoran Zhou,Molinia caerulea,,C3,,,1244,-0.362120103,39.37952471,25.13763046,0.113009579
Haoran Zhou,Molinia caerulea,,C3,,,1244,1.98,33.5,24.94,149
Haoran Zhou,Molinia caerulea,,C3,,,1244,1.07,35.2,24.79,101
Haoran Zhou,Molinia caerulea,,C3,,,1244,0.593,36.4,24.71,74
Haoran Zhou,Molinia caerulea,,C3,,,1244,0.19,37.7,24.94,52
Haoran Zhou,Molinia caerulea,,C3,,,1244,-0.511,40.5,24.74,21
Haoran Zhou,Molinia caerulea,,C3,,,1244,-0.902743723,42.43089764,25.0579071,0.089305326
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,-0.658,5.39,26.67,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,0.297,6.96,26.44,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,1.48,8.66,26.33,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,2.45,10.4,26.27,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,3.43,12,26.36,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,4.41,13.7,26.49,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,5.31,15.2,26.67,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,7.32,18,26.85,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,7.59,19.6,26.86,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,8.49,21.1,26.88,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,9.74,24.4,26.98,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,10.9,27.8,27,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,12.6,34.7,27.12,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,13.7,41,27.31,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,14.8,45.9,27.53,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,15.3,50,27.73,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,16.4,62.1,27.79,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,17.2,72.9,27.92,2000
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,17.6,84.4,27.98,2000
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,16.625,67.35,28.03,2000
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,9.22,26.2,27.54,2001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,8.65,25.5,26.5,1499
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,8.36,25.4,25.66,1202
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,8.25,25.2,25.14,1001
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,7.95,25.3,24.8,800
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,6.63,26.6,24.73,498
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,4.67,28.3,25.13,298
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,3.39,28.5,24.97,201
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,2.09,30.2,24.82,149
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,1.74,30.6,24.99,99
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,1.43,30.8,25.07,76
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,0.602,34.8,24.82,51
Haoran Zhou,Panicum bisulcatum,,C3,,,1245,-0.244,40.4,24.92,20
Haoran Zhou,Steinchisma laxa,,C3,,,1246,-0.374,6.04,24.76,1999
Haoran Zhou,Steinchisma laxa,,C3,,,1246,0.14,7.23,24.73,1998
Haoran Zhou,Steinchisma laxa,,C3,,,1246,1.15,8.89,24.85,1998
Haoran Zhou,Steinchisma laxa,,C3,,,1246,2.22,10.6,24.98,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,2.96,12.3,24.91,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,3.9,13.8,24.89,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,4.65,15.7,24.78,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,5.66,19.7,24.89,2000
Haoran Zhou,Steinchisma laxa,,C3,,,1246,6.77,20.5,24.79,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,7.22,22.2,24.88,2001
Haoran Zhou,Steinchisma laxa,,C3,,,1246,8.23,26.2,24.89,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,8.75,30.6,24.98,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,11.4,55.1,24.93,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,12,63.3,25,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,12,81,25.16,2002
Haoran Zhou,Steinchisma laxa,,C3,,,1246,7.73,26.6,25.63,2000
Haoran Zhou,Steinchisma laxa,,C3,,,1246,7.4,28.2,24.69,1499
Haoran Zhou,Steinchisma laxa,,C3,,,1246,7.66,28.3,24.84,1198
Haoran Zhou,Steinchisma laxa,,C3,,,1246,7.32,28.6,24.99,1001
Haoran Zhou,Steinchisma laxa,,C3,,,1246,6.42,29.1,25.05,800
Haoran Zhou,Steinchisma laxa,,C3,,,1246,4.93,30.6,25.08,500
Haoran Zhou,Steinchisma laxa,,C3,,,1246,3.29,31.6,24.66,301
Haoran Zhou,Steinchisma laxa,,C3,,,1246,2.33,31.8,24.93,201
Haoran Zhou,Steinchisma laxa,,C3,,,1246,1.53,31.5,24.67,149
Haoran Zhou,Steinchisma laxa,,C3,,,1246,0.693,34.4,24.98,101
Haoran Zhou,Steinchisma laxa,,C3,,,1246,0.949,31.7,25.35,74
Haoran Zhou,Steinchisma laxa,,C3,,,1246,0.321,34.4,24.99,48
Haoran Zhou,Steinchisma laxa,,C3,,,1246,-0.0574,39.4,24.79,21
Haoran Zhou,Steinchisma laxa,,C3,,,1246,-0.52,44.3,24.99,0
Haoran Zhou,Steinchisma laxa,,C3,,,1246,1.45,22.3,27.88,2000
Haoran Zhou,Steinchisma laxa,,C3,,,1246,-0.511,40.5,24.74,21
Haoran Zhou,Steinchisma laxa,,C3,,,1246,-0.902743723,42.43089764,25.0579071,0.089305326
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,13.8280566,30.93993524,24.81939697,2000.210205
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,8.5133854,17.61587788,24.8272438,1999.904175
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,-0.398958638,5.060454777,24.74524117,1999.548584
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,1.70867175,6.442360946,24.61199188,1999.286133
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,2.686656707,8.604869653,24.78093338,1998.91272
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,4.183011519,10.58087525,24.72094345,1998.366455
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,5.678648912,12.37185522,24.83639526,1998.210815
Haoran Zhou,Thysanolaena latifolia,,C3,,,1247,7.060787727,14.32342074,24.97653198,2001.968994
